,state,district,date,confirmed,active,recovered,deceased,notes,fatality_rate,recovery_rate,ML,Low_90,High_90,Low_50,High_50
456,Maharashtra,Jalgaon,2020-06-07,1049,489,451,109,,0.10390848427073403,0.4299332697807436,1.26,0.9500000000000001,1.51,1.12,1.35
457,Maharashtra,Jalgaon,2020-06-08,1081,476,490,115,,0.10638297872340426,0.4532839962997225,1.27,0.96,1.51,1.11,1.34
458,Maharashtra,Jalgaon,2020-06-09,1149,518,516,115,,0.10008703220191471,0.4490861618798956,1.32,1.04,1.57,1.18,1.4000000000000001
459,Maharashtra,Jalgaon,2020-06-10,1288,599,569,120,,0.09316770186335403,0.4417701863354037,1.35,1.06,1.58,1.23,1.44
460,Maharashtra,Jalgaon,2020-06-11,1366,646,600,120,,0.08784773060029283,0.43923865300146414,1.34,1.07,1.57,1.2,1.41
461,Maharashtra,Jalgaon,2020-06-12,1540,786,634,120,,0.07792207792207792,0.4116883116883117,1.28,1.0,1.49,1.1500000000000001,1.35
462,Maharashtra,Jalgaon,2020-06-13,1633,860,653,120,,0.07348438456827924,0.3998775260257195,1.19,0.92,1.4000000000000001,1.05,1.25
463,Maharashtra,Jalgaon,2020-06-14,1702,903,668,131,,0.07696827262044653,0.39247943595769685,1.11,0.85,1.33,0.98,1.18
464,Maharashtra,Jalgaon,2020-06-15,1702,903,668,131,,0.07696827262044653,0.39247943595769685,1.05,0.79,1.27,0.92,1.12
465,Maharashtra,Jalgaon,2020-06-16,1783,918,730,135,,0.07571508693213685,0.4094223219293326,1.03,0.77,1.25,0.9,1.1
466,Maharashtra,Jalgaon,2020-06-17,1936,880,880,176,,0.09090909090909091,0.45454545454545453,1.04,0.77,1.26,0.91,1.11
467,Maharashtra,Jalgaon,2020-06-18,1936,880,880,176,,0.09090909090909091,0.45454545454545453,1.07,0.8,1.29,0.9500000000000001,1.1500000000000001
468,Maharashtra,Jalgaon,2020-06-19,2031,926,929,176,,0.08665681930083703,0.45741014278680453,1.1400000000000001,0.89,1.37,1.01,1.21
469,Maharashtra,Jalgaon,2020-06-20,2118,864,1075,179,,0.08451369216241737,0.5075542965061378,1.16,0.89,1.37,1.02,1.22
470,Maharashtra,Jalgaon,2020-06-21,2258,889,1187,182,,0.08060230292294066,0.5256864481842338,1.1400000000000001,0.89,1.36,1.0,1.2
471,Maharashtra,Jalgaon,2020-06-22,2426,1000,1244,182,,0.07502061005770816,0.5127782357790602,1.1400000000000001,0.88,1.35,1.04,1.23
472,Maharashtra,Jalgaon,2020-06-23,2476,1020,1267,189,,0.07633279483037157,0.5117124394184168,1.06,0.8300000000000001,1.29,0.9500000000000001,1.1400000000000001
473,Maharashtra,Jalgaon,2020-06-24,2500,1006,1296,198,,0.0792,0.5184,1.0,0.74,1.21,0.89,1.08
474,Maharashtra,Jalgaon,2020-06-25,2652,1087,1361,204,,0.07692307692307693,0.5131975867269984,0.9500000000000001,0.6900000000000001,1.16,0.8,1.0
475,Maharashtra,Jalgaon,2020-06-26,2652,1087,1361,204,,0.07692307692307693,0.5131975867269984,0.9,0.63,1.11,0.76,0.96
476,Maharashtra,Jalna,2020-04-30,2,1,1,0,Reconciled as per MH bulleting 24/04,0.0,0.5,0.0,0.0,10.81,0.0,6.01
477,Maharashtra,Jalna,2020-05-01,2,1,1,0,Reconciled as per MH bulleting 24/04,0.0,0.5,0.08,0.0,5.5200000000000005,0.0,2.5500000000000003
478,Maharashtra,Jalna,2020-05-02,8,7,1,0,Reconciled as per MH bulleting 24/04,0.0,0.125,0.09,0.0,4.39,0.02,2.05
479,Maharashtra,Jalna,2020-05-03,8,7,1,0,Reconciled as per MH bulleting 24/04,0.0,0.125,0.1,0.0,3.84,0.0,1.79
480,Maharashtra,Jalna,2020-05-04,8,7,1,0,Reconciled as per MH bulleting 24/04,0.0,0.125,1.0,0.0,3.49,0.05,1.68
481,Maharashtra,Jalna,2020-05-05,8,7,1,0,Reconciled as per MH bulleting 24/04,0.0,0.125,1.0,0.0,3.24,0.02,1.55
482,Maharashtra,Jalna,2020-05-06,8,7,1,0,Reconciled as per MH bulleting 24/04,0.0,0.125,1.0,0.0,3.0500000000000003,0.03,1.48
483,Maharashtra,Jalna,2020-05-07,8,7,1,0,Reconciled as per MH bulleting 24/04,0.0,0.125,1.0,0.0,2.91,0.14,1.52
484,Maharashtra,Jalna,2020-05-08,12,11,1,0,Reconciled as per MH bulleting 24/04,0.0,0.08333333333333333,1.0,0.0,2.79,0.11,1.44
485,Maharashtra,Jalna,2020-05-09,12,11,1,0,Reconciled as per MH bulleting 24/04,0.0,0.08333333333333333,1.0,0.0,2.69,0.26,1.54
486,Maharashtra,Jalna,2020-05-10,12,11,1,0,Reconciled as per MH bulleting 24/04,0.0,0.08333333333333333,1.0,0.0,2.6,0.3,1.54
487,Maharashtra,Jalna,2020-05-11,14,13,1,0,Reconciled as per MH bulleting 24/04,0.0,0.07142857142857142,1.0,0.0,2.5300000000000002,0.23,1.44
488,Maharashtra,Jalna,2020-05-12,16,15,1,0,Reconciled as per MH bulleting 24/04,0.0,0.0625,1.0,0.0,2.46,0.25,1.43
489,Maharashtra,Jalna,2020-05-13,16,15,1,0,Reconciled as per MH bulleting 24/04,0.0,0.0625,1.3,0.0,2.61,0.55,1.78
490,Maharashtra,Jalna,2020-05-14,20,19,1,0,Reconciled as per MH bulleting 24/04,0.0,0.05,1.26,0.02,2.5,0.53,1.7
491,Maharashtra,Jalna,2020-05-15,21,20,1,0,,0.0,0.047619047619047616,1.45,0.03,2.57,0.8300000000000001,1.97
492,Maharashtra,Jalna,2020-05-16,21,14,7,0,,0.0,0.3333333333333333,1.3800000000000001,0.03,2.43,0.79,1.86
493,Maharashtra,Jalna,2020-05-17,28,21,7,0,,0.0,0.25,1.49,0.21,2.57,0.93,1.95
494,Maharashtra,Jalna,2020-05-18,36,29,7,0,,0.0,0.19444444444444445,1.42,0.23,2.45,0.85,1.81
495,Maharashtra,Jalna,2020-05-19,36,29,7,0,,0.0,0.19444444444444445,1.37,0.22,2.33,0.81,1.72
496,Maharashtra,Jalna,2020-05-20,38,30,8,0,,0.0,0.21052631578947367,1.33,0.22,2.24,0.84,1.7
497,Maharashtra,Jalna,2020-05-21,43,35,8,0,,0.0,0.18604651162790697,1.29,0.23,2.17,0.78,1.61
498,Maharashtra,Jalna,2020-05-22,46,38,8,0,,0.0,0.17391304347826086,1.27,0.25,2.12,0.8300000000000001,1.62
499,Maharashtra,Jalna,2020-05-23,54,43,11,0,,0.0,0.2037037037037037,1.32,0.35000000000000003,2.17,0.9,1.6600000000000001
500,Maharashtra,Jalna,2020-05-24,56,43,13,0,,0.0,0.23214285714285715,1.37,0.43,2.18,0.92,1.6500000000000001
501,Maharashtra,Jalna,2020-05-25,63,50,13,0,,0.0,0.20634920634920634,1.33,0.4,2.08,0.97,1.6600000000000001
502,Maharashtra,Jalna,2020-05-26,73,57,16,0,,0.0,0.2191780821917808,1.36,0.52,2.12,0.99,1.6500000000000001
503,Maharashtra,Jalna,2020-05-27,79,63,16,0,,0.0,0.20253164556962025,1.3800000000000001,0.55,2.08,1.0,1.6300000000000001
504,Maharashtra,Jalna,2020-05-28,87,63,24,0,,0.0,0.27586206896551724,1.3900000000000001,0.59,2.05,1.02,1.62
505,Maharashtra,Jalna,2020-05-29,87,63,24,0,,0.0,0.27586206896551724,1.3900000000000001,0.66,2.04,1.05,1.62
506,Maharashtra,Jalna,2020-05-30,119,74,45,0,,0.0,0.37815126050420167,1.35,0.65,1.97,1.06,1.6
507,Maharashtra,Jalna,2020-05-31,119,74,45,0,,0.0,0.37815126050420167,1.32,0.63,1.9000000000000001,1.02,1.54
508,Maharashtra,Jalna,2020-06-01,129,71,57,1,,0.007751937984496124,0.4418604651162791,1.29,0.65,1.87,1.01,1.51
509,Maharashtra,Jalna,2020-06-02,130,71,58,1,,0.007692307692307693,0.4461538461538462,1.26,0.65,1.83,0.96,1.45
510,Maharashtra,Jalna,2020-06-03,154,93,59,2,,0.012987012987012988,0.38311688311688313,1.24,0.62,1.77,0.98,1.45
511,Maharashtra,Jalna,2020-06-04,159,84,72,3,,0.018867924528301886,0.4528301886792453,1.22,0.62,1.74,0.9500000000000001,1.41
512,Maharashtra,Jalna,2020-06-05,170,89,78,3,,0.01764705882352941,0.4588235294117647,1.24,0.64,1.73,0.9500000000000001,1.4000000000000001
513,Maharashtra,Jalna,2020-06-06,177,89,85,3,,0.01694915254237288,0.480225988700565,1.22,0.65,1.71,0.9400000000000001,1.3800000000000001
514,Maharashtra,Jalna,2020-06-07,188,64,120,4,,0.02127659574468085,0.6382978723404256,1.2,0.63,1.67,0.93,1.36
515,Maharashtra,Jalna,2020-06-08,208,73,130,5,,0.02403846153846154,0.625,1.17,0.61,1.6300000000000001,0.9,1.32
516,Maharashtra,Jalna,2020-06-09,209,73,131,5,,0.023923444976076555,0.6267942583732058,1.18,0.63,1.6300000000000001,0.93,1.34
517,Maharashtra,Jalna,2020-06-10,225,72,148,5,,0.022222222222222223,0.6577777777777778,1.17,0.64,1.62,0.9500000000000001,1.35
518,Maharashtra,Jalna,2020-06-11,225,71,148,6,,0.02666666666666667,0.6577777777777778,1.16,0.66,1.62,0.9,1.3
519,Maharashtra,Jalna,2020-06-12,250,96,148,6,,0.024,0.592,1.1500000000000001,0.64,1.59,0.92,1.31
520,Maharashtra,Jalna,2020-06-13,258,96,156,6,,0.023255813953488372,0.6046511627906976,1.1400000000000001,0.63,1.57,0.89,1.28
521,Maharashtra,Jalna,2020-06-14,272,107,159,6,,0.022058823529411766,0.5845588235294118,1.1300000000000001,0.62,1.55,0.91,1.29
522,Maharashtra,Jalna,2020-06-15,272,107,159,6,,0.022058823529411766,0.5845588235294118,1.12,0.65,1.56,0.88,1.26
523,Maharashtra,Jalna,2020-06-16,280,101,171,8,,0.02857142857142857,0.6107142857142858,1.12,0.66,1.56,0.91,1.28
524,Maharashtra,Jalna,2020-06-17,314,108,194,12,,0.03821656050955414,0.6178343949044586,1.11,0.62,1.52,0.88,1.25
525,Maharashtra,Jalna,2020-06-18,314,108,194,12,,0.03821656050955414,0.6178343949044586,1.12,0.64,1.53,0.88,1.25
526,Maharashtra,Jalna,2020-06-19,319,106,201,12,,0.03761755485893417,0.6300940438871473,1.1300000000000001,0.65,1.53,0.92,1.28
527,Maharashtra,Jalna,2020-06-20,327,89,226,12,,0.03669724770642202,0.691131498470948,1.16,0.72,1.58,0.93,1.29
528,Maharashtra,Jalna,2020-06-21,365,123,231,11,,0.030136986301369864,0.6328767123287671,1.1500000000000001,0.7000000000000001,1.55,0.9400000000000001,1.29
529,Maharashtra,Jalna,2020-06-22,372,111,250,11,,0.02956989247311828,0.6720430107526881,1.16,0.71,1.55,0.93,1.28
530,Maharashtra,Jalna,2020-06-23,395,125,259,11,,0.027848101265822784,0.6556962025316456,1.12,0.67,1.5,0.92,1.26
531,Maharashtra,Jalna,2020-06-24,395,119,264,12,,0.030379746835443037,0.6683544303797468,1.08,0.66,1.48,0.87,1.21
532,Maharashtra,Jalna,2020-06-25,411,117,282,12,,0.029197080291970802,0.6861313868613139,1.03,0.6,1.42,0.8200000000000001,1.16
533,Maharashtra,Jalna,2020-06-26,411,117,282,12,,0.029197080291970802,0.6861313868613139,1.01,0.56,1.3900000000000001,0.81,1.1500000000000001
534,Maharashtra,Kolhapur,2020-05-08,16,7,8,1,,0.0625,0.5,0.0,0.0,10.81,0.0,6.01
535,Maharashtra,Kolhapur,2020-05-09,19,10,8,1,,0.05263157894736842,0.42105263157894735,0.08,0.0,5.5200000000000005,0.0,2.5500000000000003
536,Maharashtra,Kolhapur,2020-05-10,19,10,8,1,,0.05263157894736842,0.42105263157894735,0.09,0.0,4.39,0.02,2.05
537,Maharashtra,Kolhapur,2020-05-11,19,10,8,1,,0.05263157894736842,0.42105263157894735,0.1,0.0,3.84,0.0,1.79
538,Maharashtra,Kolhapur,2020-05-12,19,10,8,1,,0.05263157894736842,0.42105263157894735,1.0,0.0,3.49,0.05,1.68
539,Maharashtra,Kolhapur,2020-05-13,22,13,8,1,,0.045454545454545456,0.36363636363636365,1.0,0.0,3.24,0.02,1.55
540,Maharashtra,Kolhapur,2020-05-14,25,16,8,1,,0.04,0.32,1.62,0.0,3.42,0.71,2.34
541,Maharashtra,Kolhapur,2020-05-15,25,16,8,1,,0.04,0.32,2.2800000000000002,0.32,3.87,1.37,2.92
542,Maharashtra,Kolhapur,2020-05-16,27,18,8,1,,0.037037037037037035,0.2962962962962963,2.15,0.43,3.5300000000000002,1.37,2.69
543,Maharashtra,Kolhapur,2020-05-17,36,24,11,1,,0.027777777777777776,0.3055555555555556,3.0,1.6300000000000001,4.14,2.4,3.43
544,Maharashtra,Kolhapur,2020-05-18,52,40,11,1,,0.019230769230769232,0.21153846153846154,2.85,1.77,3.73,2.41,3.21
545,Maharashtra,Kolhapur,2020-05-19,52,40,11,1,,0.019230769230769232,0.21153846153846154,2.71,1.8900000000000001,3.45,2.36,3.0
546,Maharashtra,Kolhapur,2020-05-20,139,127,11,1,,0.007194244604316547,0.07913669064748201,2.45,1.74,3.04,2.18,2.71
547,Maharashtra,Kolhapur,2020-05-21,161,149,11,1,,0.006211180124223602,0.06832298136645963,2.13,1.55,2.67,1.87,2.33
548,Maharashtra,Kolhapur,2020-05-22,195,183,11,1,,0.005128205128205128,0.05641025641025641,1.82,1.29,2.3000000000000003,1.56,1.98
549,Maharashtra,Kolhapur,2020-05-23,229,216,12,1,,0.004366812227074236,0.05240174672489083,1.69,1.2,2.13,1.43,1.82
550,Maharashtra,Kolhapur,2020-05-24,259,246,12,1,,0.003861003861003861,0.04633204633204633,1.49,1.01,1.8900000000000001,1.28,1.6400000000000001
551,Maharashtra,Kolhapur,2020-05-25,267,254,12,1,,0.003745318352059925,0.0449438202247191,1.41,0.96,1.8,1.18,1.53
552,Maharashtra,Kolhapur,2020-05-26,340,321,18,1,,0.0029411764705882353,0.052941176470588235,1.3,0.88,1.69,1.08,1.42
553,Maharashtra,Kolhapur,2020-05-27,346,327,18,1,,0.002890173410404624,0.05202312138728324,1.28,0.85,1.6400000000000001,1.06,1.3900000000000001
554,Maharashtra,Kolhapur,2020-05-28,351,314,36,1,,0.002849002849002849,0.10256410256410256,1.22,0.8300000000000001,1.6,1.02,1.34
555,Maharashtra,Kolhapur,2020-05-29,351,314,36,1,,0.002849002849002849,0.10256410256410256,1.26,0.84,1.6,1.08,1.3900000000000001
556,Maharashtra,Kolhapur,2020-05-30,429,321,104,4,,0.009324009324009324,0.24242424242424243,1.29,0.88,1.62,1.07,1.3800000000000001
557,Maharashtra,Kolhapur,2020-05-31,429,321,104,4,,0.009324009324009324,0.24242424242424243,1.35,0.99,1.7,1.1500000000000001,1.45
558,Maharashtra,Kolhapur,2020-06-01,509,355,150,4,,0.007858546168958742,0.29469548133595286,1.36,0.98,1.67,1.16,1.45
559,Maharashtra,Kolhapur,2020-06-02,543,334,205,4,,0.007366482504604052,0.3775322283609576,1.31,0.9400000000000001,1.61,1.12,1.4000000000000001
560,Maharashtra,Kolhapur,2020-06-03,607,388,213,6,,0.009884678747940691,0.35090609555189456,1.21,0.84,1.5,1.04,1.31
561,Maharashtra,Kolhapur,2020-06-04,612,346,260,6,,0.00980392156862745,0.42483660130718953,1.12,0.77,1.42,0.9400000000000001,1.21
562,Maharashtra,Kolhapur,2020-06-05,630,321,303,6,,0.009523809523809525,0.48095238095238096,1.02,0.67,1.32,0.84,1.11
563,Maharashtra,Kolhapur,2020-06-06,638,298,334,6,,0.009404388714733543,0.5235109717868338,0.98,0.62,1.28,0.8200000000000001,1.09
564,Maharashtra,Kolhapur,2020-06-07,647,304,335,8,,0.012364760432766615,0.517774343122102,0.93,0.56,1.23,0.74,1.02
565,Maharashtra,Kolhapur,2020-06-08,648,246,394,8,,0.012345679012345678,0.6080246913580247,0.93,0.56,1.24,0.76,1.04
566,Maharashtra,Kolhapur,2020-06-09,670,232,430,8,,0.011940298507462687,0.6417910447761194,0.92,0.55,1.24,0.72,1.01
567,Maharashtra,Kolhapur,2020-06-10,671,193,470,8,,0.011922503725782414,0.7004470938897168,0.91,0.55,1.25,0.73,1.02
568,Maharashtra,Kolhapur,2020-06-11,675,163,504,8,,0.011851851851851851,0.7466666666666667,0.91,0.51,1.23,0.71,1.01
569,Maharashtra,Kolhapur,2020-06-12,681,169,504,8,,0.011747430249632892,0.7400881057268722,0.9,0.5,1.23,0.72,1.02
570,Maharashtra,Kolhapur,2020-06-13,692,163,521,8,,0.011560693641618497,0.7528901734104047,0.91,0.51,1.25,0.7000000000000001,1.01
571,Maharashtra,Kolhapur,2020-06-14,694,154,532,8,,0.011527377521613832,0.7665706051873199,0.9400000000000001,0.53,1.28,0.74,1.05
572,Maharashtra,Kolhapur,2020-06-15,694,154,532,8,,0.011527377521613832,0.7665706051873199,0.96,0.54,1.3,0.77,1.08
573,Maharashtra,Kolhapur,2020-06-16,729,189,532,8,,0.010973936899862825,0.7297668038408779,0.96,0.55,1.31,0.79,1.1
574,Maharashtra,Kolhapur,2020-06-17,734,111,615,8,,0.010899182561307902,0.837874659400545,0.93,0.51,1.28,0.72,1.04
575,Maharashtra,Kolhapur,2020-06-18,734,111,615,8,,0.010899182561307902,0.837874659400545,0.91,0.5,1.27,0.71,1.03
576,Maharashtra,Kolhapur,2020-06-19,736,82,646,8,,0.010869565217391304,0.8777173913043478,0.89,0.49,1.27,0.72,1.04
577,Maharashtra,Kolhapur,2020-06-20,737,68,661,8,,0.010854816824966078,0.8968792401628223,0.87,0.46,1.25,0.65,0.98
578,Maharashtra,Kolhapur,2020-06-21,741,63,670,8,,0.010796221322537112,0.9041835357624831,0.87,0.43,1.24,0.68,1.01
579,Maharashtra,Kolhapur,2020-06-22,747,62,677,8,,0.0107095046854083,0.9062918340026773,0.9,0.46,1.28,0.68,1.02
580,Maharashtra,Kolhapur,2020-06-23,750,51,691,8,,0.010666666666666666,0.9213333333333333,0.92,0.46,1.29,0.71,1.05
581,Maharashtra,Kolhapur,2020-06-24,758,50,700,8,,0.010554089709762533,0.9234828496042217,0.9400000000000001,0.5,1.33,0.75,1.09
582,Maharashtra,Kolhapur,2020-06-25,774,66,700,8,,0.0103359173126615,0.9043927648578811,0.9400000000000001,0.48,1.32,0.7000000000000001,1.05
583,Maharashtra,Kolhapur,2020-06-26,774,66,700,8,,0.0103359173126615,0.9043927648578811,0.9400000000000001,0.49,1.33,0.71,1.06
584,Maharashtra,Mumbai,2020-04-21,2455,2455,0,0,,0.0,0.0,0.0,0.0,10.81,0.0,6.01
585,Maharashtra,Mumbai,2020-04-22,3451,3300,0,151,,0.04375543320776586,0.0,0.88,0.59,1.12,0.73,0.9500000000000001
586,Maharashtra,Mumbai,2020-04-23,3683,3039,483,161,,0.043714363290795547,0.13114308987238665,0.8,0.59,0.98,0.7000000000000001,0.86
587,Maharashtra,Mumbai,2020-04-24,4205,3555,483,167,,0.03971462544589774,0.11486325802615933,0.72,0.53,0.87,0.63,0.77
588,Maharashtra,Mumbai,2020-04-25,5049,4388,470,191,,0.03782927312339077,0.09308774014656368,0.73,0.56,0.88,0.66,0.79
589,Maharashtra,Mumbai,2020-04-26,5407,4652,551,204,,0.03772886998335491,0.10190493804327723,0.7000000000000001,0.53,0.84,0.61,0.74
590,Maharashtra,Mumbai,2020-04-27,5407,4547,641,219,,0.040503051599778066,0.11855002774181617,0.76,0.59,0.9,0.67,0.8
591,Maharashtra,Mumbai,2020-04-28,6169,5239,711,219,,0.03550008105041336,0.11525368779380775,0.74,0.5700000000000001,0.88,0.65,0.78
592,Maharashtra,Mumbai,2020-04-29,6644,5438,936,270,,0.040638169777242626,0.14087898856110775,0.86,0.6900000000000001,1.0,0.77,0.9
593,Maharashtra,Mumbai,2020-04-30,7061,5679,1092,290,,0.041070669876787994,0.15465231553604306,0.97,0.8,1.11,0.88,1.01
594,Maharashtra,Mumbai,2020-05-01,7061,5673,1092,296,,0.04192040787423878,0.15465231553604306,1.02,0.86,1.16,0.92,1.05
595,Maharashtra,Mumbai,2020-05-02,8359,6903,1134,322,,0.038521354228974757,0.1356621605455198,1.08,0.91,1.21,0.98,1.11
596,Maharashtra,Mumbai,2020-05-03,8800,7227,1230,343,,0.03897727272727273,0.13977272727272727,1.1400000000000001,0.98,1.27,1.06,1.18
597,Maharashtra,Mumbai,2020-05-04,8800,7227,1230,343,,0.03897727272727273,0.13977272727272727,1.18,1.02,1.31,1.1,1.22
598,Maharashtra,Mumbai,2020-05-05,9945,8163,1395,387,,0.03891402714932127,0.14027149321266968,1.25,1.09,1.37,1.16,1.28
599,Maharashtra,Mumbai,2020-05-06,10714,8697,1605,412,,0.03845435878290088,0.14980399477319395,1.19,1.04,1.31,1.09,1.21
600,Maharashtra,Mumbai,2020-05-07,11394,9264,1694,436,,0.03826575390556433,0.1486747410918027,1.21,1.06,1.33,1.1400000000000001,1.25
601,Maharashtra,Mumbai,2020-05-08,12142,9887,1793,462,,0.03804974468786032,0.1476692472409817,1.21,1.07,1.33,1.1300000000000001,1.24
602,Maharashtra,Mumbai,2020-05-09,12864,10508,1867,489,,0.03801305970149254,0.1451337064676617,1.09,0.9400000000000001,1.2,1.01,1.12
603,Maharashtra,Mumbai,2020-05-10,13739,11364,1867,508,,0.03697503457311303,0.1358905306063032,1.05,0.91,1.17,0.97,1.08
604,Maharashtra,Mumbai,2020-05-11,14521,11627,2366,528,,0.03636113215343296,0.1629364368845121,1.04,0.9,1.16,0.97,1.08
605,Maharashtra,Mumbai,2020-05-12,14947,11878,2513,556,,0.03719809995316786,0.16812738342142236,1.05,0.91,1.17,0.98,1.09
606,Maharashtra,Mumbai,2020-05-13,15747,12678,2513,556,,0.03530831269448149,0.15958595287991365,1.09,0.9500000000000001,1.21,1.02,1.1300000000000001
607,Maharashtra,Mumbai,2020-05-14,16738,13378,2739,621,,0.03710120683474728,0.16363962241605925,1.2,1.05,1.31,1.12,1.23
608,Maharashtra,Mumbai,2020-05-15,17671,14072,2944,655,,0.037066379944541906,0.1666006451247807,1.28,1.1400000000000001,1.3900000000000001,1.2,1.31
609,Maharashtra,Mumbai,2020-05-16,18555,14599,3260,696,,0.03751010509296686,0.17569388305039074,1.23,1.1,1.34,1.16,1.26
610,Maharashtra,Mumbai,2020-05-17,20150,15918,3498,734,,0.036426799007444166,0.17359801488833748,1.29,1.16,1.4000000000000001,1.22,1.32
611,Maharashtra,Mumbai,2020-05-18,21335,16848,3730,757,,0.035481602999765646,0.17483009139910943,1.28,1.16,1.3900000000000001,1.21,1.31
612,Maharashtra,Mumbai,2020-05-19,21335,16848,3730,757,,0.035481602999765646,0.17483009139910943,1.33,1.2,1.43,1.25,1.35
613,Maharashtra,Mumbai,2020-05-20,24118,18925,4352,841,,0.03487022141139398,0.1804461398125881,1.36,1.23,1.45,1.3,1.3900000000000001
614,Maharashtra,Mumbai,2020-05-21,25500,19916,4702,882,,0.03458823529411765,0.1843921568627451,1.32,1.21,1.42,1.26,1.35
615,Maharashtra,Mumbai,2020-05-22,27251,20573,5769,909,,0.033356574070676305,0.2116986532604308,1.25,1.1300000000000001,1.34,1.18,1.27
616,Maharashtra,Mumbai,2020-05-23,28817,21772,6096,949,,0.032931949890689524,0.21154179824409203,1.1500000000000001,1.03,1.24,1.08,1.17
617,Maharashtra,Mumbai,2020-05-24,30542,22471,7083,988,,0.03234889660140135,0.2319101565057953,0.9400000000000001,0.8200000000000001,1.03,0.87,0.96
618,Maharashtra,Mumbai,2020-05-25,31972,23863,7083,1026,,0.032090579256849744,0.22153759539597148,0.88,0.77,0.98,0.8200000000000001,0.91
619,Maharashtra,Mumbai,2020-05-26,32974,23896,8013,1065,,0.03229817431916055,0.24300964396190938,0.73,0.61,0.8300000000000001,0.68,0.77
620,Maharashtra,Mumbai,2020-05-27,34018,24908,8013,1097,,0.03224763360573814,0.23555176671174086,0.8200000000000001,0.68,0.91,0.74,0.84
621,Maharashtra,Mumbai,2020-05-28,35485,25700,8650,1135,,0.03198534592081161,0.24376497111455545,0.79,0.66,0.89,0.71,0.81
622,Maharashtra,Mumbai,2020-05-29,35485,25700,8650,1135,,0.03198534592081161,0.24376497111455545,0.98,0.85,1.08,0.9,1.0
623,Maharashtra,Mumbai,2020-05-30,38442,20851,16364,1227,,0.031918214452942094,0.4256802455647469,1.1,0.96,1.19,1.02,1.12
624,Maharashtra,Mumbai,2020-05-31,38442,20851,16364,1227,,0.031918214452942094,0.4256802455647469,1.1500000000000001,1.03,1.25,1.09,1.18
625,Maharashtra,Mumbai,2020-06-01,41099,22795,16985,1319,,0.032093238278303605,0.41327039587337894,1.1300000000000001,1.0,1.22,1.07,1.16
626,Maharashtra,Mumbai,2020-06-02,42216,23635,17213,1368,,0.03240477544059125,0.4077364032594277,1.1,0.98,1.2,1.04,1.1300000000000001
627,Maharashtra,Mumbai,2020-06-03,43492,24603,17472,1417,,0.03258070449737883,0.40172905361905636,0.9400000000000001,0.8200000000000001,1.04,0.88,0.97
628,Maharashtra,Mumbai,2020-06-04,44931,25370,18096,1465,,0.032605550733346686,0.40275088468985776,0.99,0.86,1.08,0.93,1.02
629,Maharashtra,Mumbai,2020-06-05,46080,25783,18778,1519,,0.03296440972222222,0.40750868055555556,0.9,0.78,1.0,0.85,0.9400000000000001
630,Maharashtra,Mumbai,2020-06-06,47354,25800,19977,1577,,0.033302360940997595,0.4218651011530177,0.93,0.8200000000000001,1.04,0.88,0.97
631,Maharashtra,Mumbai,2020-06-07,48774,25946,21190,1638,,0.03358346660105794,0.43445278222003525,0.97,0.85,1.07,0.88,0.98
632,Maharashtra,Mumbai,2020-06-08,50085,26351,22032,1702,,0.033982230208645305,0.4398921832884097,0.98,0.87,1.09,0.9,1.0
633,Maharashtra,Mumbai,2020-06-09,51100,26397,22943,1760,,0.03444227005870842,0.44898238747553815,1.02,0.9,1.12,0.97,1.06
634,Maharashtra,Mumbai,2020-06-10,52667,27116,23694,1857,,0.035259270510946135,0.44988322858716084,1.04,0.92,1.1400000000000001,0.99,1.08
635,Maharashtra,Mumbai,2020-06-11,54085,27922,24209,1954,,0.03612831653878155,0.4476102431358048,1.05,0.92,1.1400000000000001,0.99,1.08
636,Maharashtra,Mumbai,2020-06-12,55451,28255,25152,2044,,0.03686137310418207,0.4535896557320878,0.9400000000000001,0.8200000000000001,1.04,0.88,0.97
637,Maharashtra,Mumbai,2020-06-13,56831,28763,25947,2113,,0.03718041209903046,0.4565641991166793,0.86,0.72,0.9500000000000001,0.78,0.88
638,Maharashtra,Mumbai,2020-06-14,58226,29050,26986,2182,,0.03747466767423488,0.46346992752378663,0.85,0.72,0.9500000000000001,0.77,0.87
639,Maharashtra,Mumbai,2020-06-15,58226,29050,26986,2182,,0.03747466767423488,0.46346992752378663,0.78,0.66,0.89,0.71,0.81
640,Maharashtra,Mumbai,2020-06-16,59293,26910,30125,2250,,0.03794714384497327,0.508070092591031,0.84,0.7000000000000001,0.9400000000000001,0.77,0.87
641,Maharashtra,Mumbai,2020-06-17,61587,26997,31338,3244,,0.05267345381330476,0.5088411515417215,0.91,0.78,1.02,0.84,0.9400000000000001
642,Maharashtra,Mumbai,2020-06-18,61587,26997,31338,3244,,0.05267345381330476,0.5088411515417215,1.07,0.93,1.17,0.99,1.09
643,Maharashtra,Mumbai,2020-06-19,62875,27700,31856,3311,,0.05266003976143141,0.5066560636182903,1.19,1.07,1.3,1.12,1.22
644,Maharashtra,Mumbai,2020-06-20,64139,28442,32264,3425,,0.05339964764028127,0.5030324763404481,1.18,1.04,1.27,1.1,1.2
645,Maharashtra,Mumbai,2020-06-21,66488,29318,33491,3671,,0.0552129707616412,0.5037149560823005,1.09,0.98,1.2,1.04,1.1300000000000001
